YES;;;SCT_HTA;BT-51;BT-51;5;0..1;Buyer address line 2;An additional address line in an address that can be used to give further details supplementing the main line.;;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:PostalTradeAddress

/ram:LineTwo";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress/ram:LineTwo;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress;/ram:LineTwo;1;
YES;;;SCT_HTA;BT-163;BT-163;5;0..1;Buyer address line 3;An additional address line in an address that can be used to give further details supplementing the main line.;;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:PostalTradeAddress

/ram:LineThree";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress/ram:LineThree;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress;/ram:LineThree;1;
YES;;;SCT_HTA;BT-52;BT-52;5;0..1;Buyer city;The common name of the city, town or village, where the Buyer's address is located.;;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:PostalTradeAddress

/ram:CityName";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress/ram:CityName;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress;/ram:CityName;1;
YES;;;SCT_HTA;BT-55;BT-55;5;1..1;Buyer country code;A code that identifies the country.;"The lists of valid countries are registered with the ISO 3166-1 Maintenance agency, ""Codes for the representation of names of countries and their subdivisions"".";;BR-11: The  Buyer  postal  address  shall  contain  a  Buyer  country code (BT-55).;Code;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:PostalTradeAddress

/ram:CountryID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress/ram:CountryID;C;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress;/ram:CountryID;1;
YES;;;SCT_HTA;BT-54;BT-54;5;0..1;Buyer country subdivision;The subdivision of a country.;Such as a region, a county, a state, a province, etc.;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:PostalTradeAddress

/ram:CountrySubDivisionName";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress/ram:CountrySubDivisionName;T;E;0..n;CAR-3;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:PostalTradeAddress;/ram:CountrySubDivisionName;1;
NO;;;SCT_HTA;BT-49-00;;4;0..1;(BUYER ELECTRONIC ADDRESS);Details about the electronic address;;;;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty

/ram:URIUniversalCommunication";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:URIUniversalCommunication;;;0..n;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty;/ram:URIUniversalCommunication;1;
YES;;;SCT_HTA;BT-49;BT-49;5;0..1;Buyer electronic address;Identifies the Buyer's electronic address to which the invoice is delivered.;;;BR-63: The Buyer electronic  address  (BT-49) shall have a Scheme identifier.;Identifier;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:URIUniversalCommunication

/ram:URIID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:URIUniversalCommunication/ram:URIID;I;E;0..1;CAR-3;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:URIUniversalCommunication;/ram:URIID;1;
YES;;;SCT_HTA;BT-49-1;BT-49-1;6;1..1;Scheme identifier;The identification scheme identifier of the Buyer electronic address.;The scheme identifier shall be chosen from a list to be maintained by the Connecting Europe Facility.;;;String;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:URIUniversalCommunication
/ram:URIID

/@schemeID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:URIUniversalCommunication/ram:URIID/@schemeID;S;A;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:URIUniversalCommunication/ram:URIID;/@schemeID;1;
NO;;;SCT_HTA;BT-48-00;;4;0..1;(BUYER VAT IDENTIFIER);Detailed information on buyer tax information;;;;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty

/ram:SpecifiedTaxRegistration";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:SpecifiedTaxRegistration;;;0..n;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty;/ram:SpecifiedTaxRegistration;1;
YES;;;SCT_HTA;BT-48;BT-48;5;0..1;Buyer VAT identifier;The Buyer's VAT identifier (also known as Buyer VAT identification number).;"VAT number prefixed by a country code based on EN ISO 3166-1 ""Codes for the representation of names of countries and their subdivisions""";CHORUSPRO: If entered, ChorusPro will not integrate the VAT ID of the buyer because it is the SIRET number that is used to identify a buyer for public entities (BT-47);BR-CO-9: The    Seller    VAT    identifier    (BT-31),    the    Seller    tax representative  VAT  identifier  (BT-63)  and  the  Buyer VAT identifier (BT-48) shall have a prefix in accordance with ISO code ISO 3166-1 alpha-2 by which the country of issue may be identified. Nevertheless, Greece may use the prefix ‘EL’.;Identifier;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:SpecifiedTaxRegistration

/ram:ID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:SpecifiedTaxRegistration/ram:ID;I;E;0..1;;"@schemeID=""VA""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:SpecifiedTaxRegistration;/ram:ID;1;
YES;;;SCT_HTA;BT-48-0;BT-48-0;6;1..1;Tax Scheme identifier;Scheme identifier for Buyer VAT Identifier;Value = VA;;"@schemeID=""VA""";String;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerTradeParty
/ram:SpecifiedTaxRegistration
/ram:ID

/@schemeID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:SpecifiedTaxRegistration/ram:ID/@schemeID;S;A;0..1;;"@schemeID=""VA""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerTradeParty/ram:SpecifiedTaxRegistration/ram:ID;/@schemeID;1;
NO;;;SCT_HTA;BG-11;BG-11;3;0..1;SELLER TAX REPRESENTATIVE PARTY;A group of business terms providing information about the Seller's tax representative.;;"The ""Seller Tax Representative party"" block must be filled in if the seller has a tax representative.";;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement

/ram:SellerTaxRepresentativeTradeParty";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty;;G;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement;/ram:SellerTaxRepresentativeTradeParty;1;
YES;;;SCT_HTA;BT-62;BT-62;4;1..1;Buyer tax representative name;The full name of the Seller's tax representative party.;;;BR-18: The   Seller   tax   representative   name   (BT-62)   shall   be provided in the Invoice, if the Seller (BG-4) has a Seller tax representative party (BG-11).;Text;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty

/ram:Name";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:Name;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty;/ram:Name;1;
NO;;;SCT_HTA;BG-12;BG-12;4;1..1;SELLER TAX REPRESENTATIVE POSTAL ADDRESS;A group of business terms providing information about the postal address for the tax representative party.;The seller tax representative name/postal address shall be provided in the invoice, if the seller has a tax representative who is liable to pay the VAT due. Sufficient components of the address are to be filled in order to comply to legal requirements.;The address block of the Seller Tax Representative is mandatory if the supplier has a tax representative. Like any address, the fields necessary to define the address must appear. The country code is mandatory.;BR-19: The  Seller  tax  representative  postal  address  (BG-12)  shall be provided in the Invoice, if the Seller (BG-4) has a Seller tax representative party (BG-11).;;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty

/ram:PostalTradeAddress";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;;G;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty;/ram:PostalTradeAddress;1;
YES;;;SCT_HTA;BT-67;BT-67;5;0..1;Tax representative post code;The identifier for an addressable group of properties according to the relevant postal service.;Such as a ZIP code or a post code.;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:PostcodeCode";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:PostcodeCode;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:PostcodeCode;1;
YES;;;SCT_HTA;BT-64;BT-64;5;0..1;Tax representative address line 1;The main address line in an address.;Usually the street name and number or the post office box.;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:LineOne";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:LineOne;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:LineOne;1;
YES;;;SCT_HTA;BT-65;BT-65;5;0..1;Tax representative address line 2;An additional address line in an address that can be used to give further details supplementing the main line.;;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:LineTwo";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:LineTwo;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:LineTwo;1;
YES;;;SCT_HTA;BT-164;BT-164;5;0..1;Tax representative address line 3;An additional address line in an address that can be used to give further details supplementing the main line.;;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:LineThree";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:LineThree;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:LineThree;1;
YES;;;SCT_HTA;BT-66;BT-66;5;0..1;Tax representative city;The common name of the city, town or village, where the tax representative address is located.;;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:CityName";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:CityName;T;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:CityName;1;
YES;;;SCT_HTA;BT-69;BT-69;5;1..1;Tax representative country code;A code that identifies the country.;"Country where VAT is liable. The lists of valid countries are registered with the ISO 3166-1 Maintenance agency, ""Codes for the representation of names of countries and their subdivisions"".";;BR-20: The  Seller  tax  representative  postal  address  (BG-12)  shall contain  a  Tax  representative  country  code  (BT-69),  if  the Seller (BG-4) has a Seller tax representative party (BG-11).;Code;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:CountryID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:CountryID;C;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:CountryID;1;
YES;;;SCT_HTA;BT-68;BT-68;5;0..1;Tax representative country subdivision;The subdivision of a country.;Such as a region, a county, a state, a province, etc.;;;Text;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:PostalTradeAddress

/ram:CountrySubDivisionName";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress/ram:CountrySubDivisionName;T;E;0..n;CAR-3;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:PostalTradeAddress;/ram:CountrySubDivisionName;1;
NO;;;SCT_HTA;BT-63-00;;4;1..1;(SELLER TAX REPRESENTATIVE VAT IDENTIFIER);;;;;;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty

/ram:SpecifiedTaxRegistration";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:SpecifiedTaxRegistration;;;0..n;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty;/ram:SpecifiedTaxRegistration;1;
YES;;;SCT_HTA;BT-63;BT-63;5;1..1;Seller tax representative VAT identifier;The VAT identifier of the Seller's tax representative party.;"VAT number prefixed by a country code based on EN ISO 3166-1 ""Codes for the representation of names of countries and their subdivisions"".";;"BR-56: Each  Seller  tax  representative  party  (BG-11)  shall  have  a Seller tax representative VAT identifier (BT-63).

BR-CO-9: The    Seller    VAT    identifier    (BT-31),    the    Seller    tax representative  VAT  identifier  (BT-63)  and  the  Buyer VAT identifier (BT-48) shall have a prefix in accordance with ISO code ISO 3166-1 alpha-2 by which the country of issue may be identified. Nevertheless, Greece may use the prefix ‘EL’.";Identifier;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:SpecifiedTaxRegistration

/ram:ID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:SpecifiedTaxRegistration/ram:ID;I;E;0..1;CAR-3;"@schemeID=""VA""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:SpecifiedTaxRegistration;/ram:ID;1;
YES;;;SCT_HTA;BT-63-0;BT-63-1;6;1..1;Tax Scheme identifier;Scheme identifier for Seller Tax Representative VAT Identifier;Value = VA;;"@schemeID=""VA""";String;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerTaxRepresentativeTradeParty
/ram:SpecifiedTaxRegistration
/ram:ID

/@schemeID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:SpecifiedTaxRegistration/ram:ID/@schemeID;S;A;0..1;;"@schemeID=""VA""";;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerTaxRepresentativeTradeParty/ram:SpecifiedTaxRegistration/ram:ID;/@schemeID;1;
NO;;;SCT_HTA;BT-14-00;;3;0..1;(SALES ORDER REFERENCE);;;;;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement

/ram:SellerOrderReferencedDocument";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerOrderReferencedDocument;;;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement;/ram:SellerOrderReferencedDocument;1;
YES;;;SCT_HTA;BT-14;BT-14;4;0..1;Sales order reference;An identifier of a referenced sales order, issued by the Seller.;;;;Document reference;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:SellerOrderReferencedDocument

/ram:IssuerAssignedID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerOrderReferencedDocument/ram:IssuerAssignedID;R;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;EN 16931;EN 16931;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:SellerOrderReferencedDocument;/ram:IssuerAssignedID;1;
NO;;;SCT_HTA;BT-13-00;;3;0..1;(PURCHASE ORDER REFERENCE);;;;;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement

/ram:BuyerOrderReferencedDocument";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerOrderReferencedDocument;;;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;MINIMUM;MINIMUM;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement;/ram:BuyerOrderReferencedDocument;1;
YES;;;SCT_HTA;BT-13;BT-13;4;0..1;Purchase order reference;An identifier of a referenced purchase order, issued by the Buyer.;;"CHORUS PRO: for the public sector, this is the ""Engagement Juridique"" (Legal Commitment). It is mandatory for some buyers. You should refer to the ChorusPro Directory to identify these public entity buyers that make it mandatory.";;Document reference;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:BuyerOrderReferencedDocument

/ram:IssuerAssignedID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerOrderReferencedDocument/ram:IssuerAssignedID;R;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;MINIMUM;MINIMUM;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:BuyerOrderReferencedDocument;/ram:IssuerAssignedID;1;
NO;;;SCT_HTA;BT-12-00;;3;0..1;(CONTRACT REFERENCE);;;;;;0..1;0..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement

/ram:ContractReferencedDocument";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:ContractReferencedDocument;;;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement;/ram:ContractReferencedDocument;1;
YES;;;SCT_HTA;BT-12;BT-12;4;0..1;Contract reference;The identification of a contract.;The contract identifier should be unique in the context of the specific trading relationship and for a defined time period.;"CHORUSPRO : This is the ""numéro de Marché"" (contract number)";;Document reference;1..1;1..1;"/rsm:CrossIndustryInvoice
/rsm:SupplyChainTradeTransaction
/ram:ApplicableHeaderTradeAgreement
/ram:ContractReferencedDocument

/ram:IssuerAssignedID";/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:ContractReferencedDocument/ram:IssuerAssignedID;R;E;0..1;;;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;BASIC WL;BASIC WL;;/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:ApplicableHeaderTradeAgreement/ram:ContractReferencedDocument;/ram:IssuerAssignedID;1;
